Time,Temperature (°C),Humidity (%),Precipitations (mm),Wind_speeds (km/h),Wind_direction (°),Cloud_cover_mid (%),Pressure (hPa),Soil_moisture_0_7cm (m³/m³)
2022-01-14T04:00,17.96,93.71,0.0,2.93,179.43,10.14,1016.3,0.37
2022-01-14T05:00,18.21,93.14,0.0,3.13,180.0,9.0,1016.6,0.37
2022-01-14T06:00,17.83,93.71,0.0,4.11,168.29,13.71,1017.26,0.37
2022-01-14T07:00,19.03,92.86,0.0,3.21,170.86,10.86,1018.1,0.37
2022-01-14T08:00,21.23,83.29,0.03,3.0,162.86,16.14,1018.83,0.37
2022-01-14T09:00,22.9,76.29,0.17,8.86,58.14,43.57,1019.01,0.37
2022-01-14T10:00,23.63,69.57,0.29,14.21,68.0,63.0,1018.83,0.37
2022-01-14T11:00,24.69,65.29,0.37,16.34,68.71,49.86,1017.97,0.37
2022-01-14T12:00,25.54,60.57,0.09,15.84,70.14,14.86,1016.93,0.37
2022-01-14T13:00,26.26,55.71,0.0,16.21,75.71,2.71,1015.63,0.37
2022-01-14T14:00,26.03,56.43,0.0,17.21,73.14,12.14,1014.7,0.37
2022-01-14T15:00,25.43,58.71,0.0,16.4,67.57,3.57,1014.59,0.36
2022-01-14T16:00,24.29,66.86,0.0,15.01,73.0,1.29,1014.64,0.36
2022-01-14T17:00,23.3,70.86,0.0,12.71,76.0,0.0,1014.94,0.36
2022-01-14T18:00,21.87,77.14,0.0,11.3,83.0,0.0,1015.44,0.36
2022-01-14T19:00,20.87,82.14,0.0,8.79,87.71,0.0,1016.0,0.36
2022-01-14T20:00,20.29,85.71,0.0,7.14,103.14,0.0,1016.64,0.36
2022-01-14T21:00,19.84,88.14,0.0,6.74,117.71,0.0,1017.23,0.36
2022-01-14T22:00,19.27,90.71,0.0,5.74,133.0,0.0,1017.34,0.36
2022-01-14T23:00,18.96,92.29,0.0,4.36,135.86,0.0,1017.64,0.36
2022-01-15T00:00,18.71,93.14,0.0,3.73,156.71,0.0,1017.3,0.36
2022-01-15T01:00,18.33,93.43,0.0,2.91,181.0,0.0,1016.69,0.36
2022-01-15T02:00,18.1,94.57,0.0,2.33,194.29,0.0,1016.0,0.36
2022-01-15T03:00,18.53,93.71,0.0,2.23,196.29,0.14,1015.6,0.36
2022-01-15T04:00,18.26,95.0,0.0,1.76,185.43,0.14,1015.44,0.36
2022-01-15T05:00,17.54,95.71,0.0,3.44,162.43,0.14,1015.74,0.36
2022-01-15T06:00,17.33,96.0,0.0,4.74,161.43,2.43,1016.39,0.36
2022-01-15T07:00,18.69,93.71,0.0,6.23,149.14,2.57,1017.39,0.36
2022-01-15T08:00,20.87,84.86,0.0,6.26,117.14,0.0,1017.71,0.36
2022-01-15T09:00,22.7,75.43,0.04,11.1,76.57,0.29,1017.99,0.36
2022-01-15T10:00,24.16,67.0,0.04,12.93,75.71,0.86,1017.57,0.36
2022-01-15T11:00,25.37,60.43,0.0,13.23,73.43,0.29,1017.07,0.36
2022-01-15T12:00,26.0,56.0,0.0,14.46,75.0,0.0,1016.19,0.35
2022-01-15T13:00,26.41,53.14,0.0,14.8,76.57,0.0,1015.01,0.35
2022-01-15T14:00,26.41,52.0,0.0,15.09,75.43,0.0,1014.2,0.35
2022-01-15T15:00,25.89,52.86,0.0,14.99,74.0,0.0,1014.1,0.35
2022-01-15T16:00,25.07,55.71,0.0,14.66,74.57,0.0,1014.41,0.35
2022-01-15T17:00,23.47,63.57,0.0,12.41,79.71,0.43,1015.26,0.35
2022-01-15T18:00,21.81,71.43,0.0,11.97,84.14,0.0,1015.87,0.35
2022-01-15T19:00,20.73,77.71,0.0,10.2,97.29,0.0,1016.94,0.35
2022-01-15T20:00,19.8,83.43,0.0,7.73,103.0,0.0,1017.24,0.35
2022-01-15T21:00,18.96,87.86,0.0,6.4,114.29,0.0,1018.14,0.35
2022-01-15T22:00,18.33,90.14,0.0,4.99,125.0,0.0,1018.14,0.35
2022-01-15T23:00,18.03,90.86,0.0,4.7,133.29,0.0,1018.01,0.35
2022-01-16T00:00,17.73,91.86,0.0,5.09,132.86,0.0,1017.6,0.35
2022-01-16T01:00,18.09,90.86,0.0,3.91,150.86,0.0,1017.0,0.35
2022-01-16T02:00,17.33,93.29,0.0,3.93,173.86,0.0,1016.09,0.35
2022-01-16T03:00,16.81,94.43,0.0,4.97,175.43,0.0,1015.56,0.35
2022-01-16T04:00,16.97,94.0,0.0,4.67,142.14,0.0,1015.6,0.35
2022-01-16T05:00,17.11,94.14,0.0,4.49,141.57,0.0,1015.46,0.35
2022-01-16T06:00,17.27,94.14,0.0,4.34,155.0,0.0,1015.9,0.35
2022-01-16T07:00,18.59,91.43,0.0,3.94,171.43,1.86,1017.19,0.35
2022-01-16T08:00,20.71,84.43,0.01,4.57,150.0,15.71,1017.69,0.35
2022-01-16T09:00,22.34,80.29,0.01,6.14,91.0,1.57,1018.06,0.35
2022-01-16T10:00,24.07,72.57,0.1,14.34,78.0,0.86,1017.24,0.35
2022-01-16T11:00,24.97,68.86,0.06,15.0,80.14,0.86,1016.59,0.35
2022-01-16T12:00,25.81,65.29,0.07,16.24,80.29,0.57,1015.39,0.35
2022-01-16T13:00,26.0,64.57,0.06,16.17,78.71,3.57,1014.29,0.35
2022-01-16T14:00,26.36,62.14,0.0,15.61,82.57,4.0,1013.41,0.35
2022-01-16T15:00,25.54,66.86,0.0,16.5,81.43,11.0,1013.47,0.35
2022-01-16T16:00,25.07,69.14,0.0,16.34,77.57,10.0,1013.87,0.34
2022-01-16T17:00,24.14,73.57,0.0,12.54,76.86,10.14,1014.41,0.34
2022-01-16T18:00,22.61,80.57,0.0,9.54,91.43,8.57,1015.26,0.34
2022-01-16T19:00,22.46,83.0,0.0,9.01,96.29,75.43,1015.59,0.35
2022-01-16T20:00,22.27,85.43,0.03,7.86,100.57,68.29,1016.49,0.35
2022-01-16T21:00,21.53,89.71,0.06,6.26,107.86,70.71,1016.87,0.35
2022-01-16T22:00,21.6,89.57,0.03,6.31,115.14,46.57,1017.06,0.35
2022-01-16T23:00,21.19,90.86,0.03,8.04,100.29,20.14,1017.03,0.35
2022-01-17T00:00,20.36,94.57,0.11,7.07,103.14,23.57,1016.47,0.35
2022-01-17T01:00,20.13,95.57,0.09,6.81,100.29,14.43,1015.97,0.35
2022-01-17T02:00,19.87,96.57,0.06,6.53,109.57,11.14,1015.33,0.35
2022-01-17T03:00,19.69,97.0,0.06,6.46,113.57,13.0,1015.04,0.35
2022-01-17T04:00,19.43,97.43,0.0,5.73,122.71,7.14,1014.84,0.35
2022-01-17T05:00,19.27,97.57,0.0,6.04,127.86,7.14,1014.94,0.35
2022-01-17T06:00,18.97,97.57,0.0,6.07,128.57,6.43,1015.74,0.35
2022-01-17T07:00,20.37,95.71,0.0,7.69,132.0,4.29,1016.43,0.36
2022-01-17T08:00,21.89,86.57,0.17,10.6,75.43,28.29,1017.37,0.36
2022-01-17T09:00,23.16,79.43,0.31,13.09,73.43,44.43,1017.7,0.36
2022-01-17T10:00,23.7,77.86,0.26,13.73,74.71,29.0,1017.34,0.36
2022-01-17T11:00,25.03,73.0,0.16,12.49,81.0,32.14,1016.89,0.36
2022-01-17T12:00,26.04,68.0,0.19,14.19,79.0,28.0,1015.73,0.36
2022-01-17T13:00,26.83,64.0,0.06,13.99,78.86,9.57,1014.61,0.36
2022-01-17T14:00,27.01,61.71,0.04,15.4,77.0,26.43,1013.63,0.36
2022-01-17T15:00,26.57,63.0,0.06,16.63,73.57,11.43,1013.17,0.36
2022-01-17T16:00,25.29,68.14,0.06,16.34,72.57,8.57,1013.53,0.36
2022-01-17T17:00,24.19,73.0,0.03,13.57,75.71,11.57,1014.23,0.36
2022-01-17T18:00,22.69,80.57,0.03,11.84,87.29,8.29,1014.9,0.36
2022-01-17T19:00,21.61,86.0,0.03,10.11,112.86,20.43,1016.09,0.36
2022-01-17T20:00,21.21,88.29,0.0,9.03,123.14,37.71,1017.11,0.36
2022-01-17T21:00,20.8,90.43,0.0,7.96,123.14,37.0,1017.53,0.36
2022-01-17T22:00,20.71,91.57,0.0,7.33,116.0,51.43,1017.33,0.36
2022-01-17T23:00,20.29,93.29,0.0,6.1,124.14,62.29,1017.43,0.36
2022-01-18T00:00,20.03,94.43,0.0,5.73,126.86,10.29,1017.23,0.36
2022-01-18T01:00,19.54,95.86,0.0,6.43,124.14,3.14,1016.56,0.36
2022-01-18T02:00,19.26,96.71,0.0,6.2,125.14,2.29,1016.13,0.36
2022-01-18T03:00,19.29,96.57,0.0,5.74,123.14,0.71,1015.93,0.36
2022-01-18T04:00,19.34,96.29,0.0,6.33,121.14,0.57,1015.54,0.36
2022-01-18T05:00,19.27,95.57,0.0,5.57,118.29,1.0,1015.61,0.36
2022-01-18T06:00,19.2,95.29,0.0,5.53,113.0,4.14,1016.14,0.36
2022-01-18T07:00,20.47,92.14,0.0,5.71,126.0,6.57,1016.54,0.36
2022-01-18T08:00,21.79,84.14,0.13,11.73,51.14,18.29,1017.14,0.36
2022-01-18T09:00,23.1,78.14,0.34,15.5,50.14,33.86,1017.41,0.36
2022-01-18T10:00,24.14,73.29,0.19,15.93,56.57,29.29,1016.91,0.36
2022-01-18T11:00,25.04,68.86,0.26,16.14,62.29,27.43,1016.54,0.36
2022-01-18T12:00,25.87,64.71,0.26,17.44,56.43,29.43,1015.73,0.36
2022-01-18T13:00,26.1,63.0,0.34,17.47,61.71,35.43,1014.49,0.36
2022-01-18T14:00,26.07,62.57,0.19,18.39,61.57,22.29,1013.63,0.36
2022-01-18T15:00,25.49,65.14,0.21,18.16,61.57,24.0,1013.13,0.36
2022-01-18T16:00,24.5,69.14,0.1,18.0,61.0,30.29,1013.5,0.36
2022-01-18T17:00,23.04,76.0,0.03,14.81,65.71,32.14,1013.93,0.36
2022-01-18T18:00,22.01,81.0,0.06,12.16,71.0,24.43,1014.66,0.36
2022-01-18T19:00,21.21,85.43,0.03,9.43,66.14,16.57,1015.31,0.36
2022-01-18T20:00,20.8,87.29,0.03,8.33,72.43,11.43,1015.83,0.36
2022-01-18T21:00,20.3,90.29,0.0,7.96,85.86,20.57,1016.21,0.36
2022-01-18T22:00,20.09,91.0,0.03,8.3,88.86,14.29,1016.13,0.36
2022-01-18T23:00,20.29,89.43,0.03,8.8,87.14,11.0,1015.87,0.36
2022-01-19T00:00,20.21,89.57,0.03,8.64,91.71,10.43,1015.77,0.36
2022-01-19T01:00,19.94,90.86,0.03,7.66,84.0,16.14,1015.41,0.36
2022-01-19T02:00,19.91,91.0,0.03,7.69,77.86,14.29,1014.64,0.36
2022-01-19T03:00,19.61,92.0,0.03,6.57,67.71,6.71,1014.24,0.36
2022-01-19T04:00,19.54,91.57,0.03,6.8,66.43,10.14,1014.16,0.36
2022-01-19T05:00,19.46,92.14,0.03,7.01,74.14,16.14,1014.43,0.36
2022-01-19T06:00,19.03,94.14,0.03,6.23,70.29,10.71,1014.89,0.36
2022-01-19T07:00,19.97,90.14,0.03,6.83,95.86,10.29,1015.84,0.36
2022-01-19T08:00,21.16,83.29,0.03,12.14,53.71,6.14,1016.17,0.36
2022-01-19T09:00,22.89,73.71,0.07,16.33,45.43,10.57,1016.63,0.36
2022-01-19T10:00,24.04,67.71,0.06,17.7,47.57,23.0,1016.09,0.36
2022-01-19T11:00,25.1,63.0,0.09,18.23,50.29,13.29,1015.61,0.35
2022-01-19T12:00,25.67,60.43,0.0,19.2,50.43,21.86,1014.7,0.35
2022-01-19T13:00,26.11,58.0,0.03,19.16,50.86,16.57,1013.44,0.35
2022-01-19T14:00,26.09,57.86,0.06,19.34,51.0,20.14,1012.43,0.35
2022-01-19T15:00,25.96,57.57,0.03,19.03,52.29,15.14,1012.19,0.35
2022-01-19T16:00,24.96,61.14,0.0,18.39,56.14,15.57,1012.33,0.35
2022-01-19T17:00,23.49,69.29,0.0,14.51,63.0,6.29,1012.46,0.35
2022-01-19T18:00,21.96,76.57,0.0,11.69,69.14,3.29,1012.87,0.35
2022-01-19T19:00,20.86,80.57,0.0,9.16,81.29,2.29,1014.06,0.35
2022-01-19T20:00,20.31,83.71,0.0,7.64,88.43,2.57,1014.93,0.35
2022-01-19T21:00,19.67,87.14,0.0,5.44,97.0,1.71,1015.04,0.35
2022-01-19T22:00,19.23,90.43,0.0,4.91,114.57,0.71,1014.94,0.35
2022-01-19T23:00,18.84,91.57,0.0,4.71,138.29,0.71,1015.07,0.35
2022-01-20T00:00,18.67,92.29,0.0,4.39,137.43,8.43,1015.19,0.35
2022-01-20T01:00,18.53,92.57,0.0,4.51,137.14,5.86,1014.69,0.35
2022-01-20T02:00,18.31,93.43,0.0,3.99,145.29,3.71,1014.04,0.35
2022-01-20T03:00,18.19,94.43,0.0,4.0,147.57,7.14,1013.59,0.35
2022-01-20T04:00,18.09,94.86,0.0,4.17,155.86,4.0,1013.29,0.35
2022-01-20T05:00,17.96,95.86,0.0,3.9,149.57,0.29,1013.49,0.35
2022-01-20T06:00,17.71,96.0,0.0,4.44,154.86,0.71,1013.81,0.35
2022-01-20T07:00,19.07,93.71,0.0,4.47,135.71,1.86,1014.79,0.35
2022-01-20T08:00,21.07,83.43,0.0,6.67,70.57,1.86,1015.37,0.35
2022-01-20T09:00,23.1,72.14,0.14,14.13,48.43,0.0,1015.47,0.35
2022-01-20T10:00,24.16,67.0,0.04,16.1,55.86,3.0,1014.76,0.35
2022-01-20T11:00,25.21,61.86,0.03,16.11,59.86,0.57,1014.36,0.35
2022-01-20T12:00,25.99,58.43,0.0,16.37,61.14,1.71,1013.53,0.34
2022-01-20T13:00,25.97,58.29,0.03,15.53,62.71,15.71,1012.73,0.34
2022-01-20T14:00,25.76,59.86,0.0,14.19,68.0,35.71,1012.03,0.34
2022-01-20T15:00,25.44,61.43,0.0,14.7,71.0,53.86,1011.51,0.34
2022-01-20T16:00,24.74,65.14,0.03,14.93,67.86,23.86,1011.7,0.34
2022-01-20T17:00,23.81,70.0,0.0,12.96,70.71,19.29,1011.87,0.34
2022-01-20T18:00,22.33,76.71,0.0,11.03,83.86,9.71,1012.44,0.34
2022-01-20T19:00,21.66,81.43,0.0,11.16,97.86,9.29,1013.57,0.34
2022-01-20T20:00,20.81,86.43,0.0,11.79,98.43,1.43,1014.17,0.34
2022-01-20T21:00,20.21,88.71,0.0,10.67,108.71,4.14,1014.56,0.34
2022-01-20T22:00,19.67,92.57,0.0,9.93,120.0,0.57,1014.53,0.34
2022-01-20T23:00,19.36,94.43,0.0,8.33,120.0,0.29,1014.64,0.34
2022-01-21T00:00,19.23,95.29,0.0,6.89,119.43,0.0,1014.84,0.34
2022-01-21T01:00,18.89,96.0,0.0,5.16,115.86,0.0,1014.39,0.34
2022-01-21T02:00,18.63,96.43,0.0,4.59,124.57,0.0,1014.03,0.34
2022-01-21T03:00,18.29,96.86,0.0,4.86,129.43,0.0,1013.44,0.34
2022-01-21T04:00,17.99,97.57,0.0,4.89,134.86,0.0,1013.34,0.34
2022-01-21T05:00,17.67,98.29,0.0,4.73,144.0,0.0,1013.71,0.34
2022-01-21T06:00,17.69,98.43,0.0,4.07,145.43,0.71,1014.24,0.34
2022-01-21T07:00,19.33,95.43,0.0,4.86,148.43,0.0,1014.99,0.34
2022-01-21T08:00,21.4,83.14,0.03,8.6,66.0,0.0,1015.76,0.34
2022-01-21T09:00,23.19,74.0,0.09,11.23,59.57,0.57,1016.04,0.34
2022-01-21T10:00,24.66,67.0,0.07,11.83,69.57,0.43,1015.56,0.34
2022-01-21T11:00,25.6,62.43,0.03,12.56,74.0,0.0,1014.71,0.34
2022-01-21T12:00,26.61,59.14,0.03,13.74,77.57,0.29,1013.74,0.34
2022-01-21T13:00,26.71,58.0,0.0,13.67,79.57,0.29,1012.63,0.34
2022-01-21T14:00,26.89,56.86,0.0,12.9,77.71,2.86,1011.34,0.34
2022-01-21T15:00,26.41,58.86,0.0,11.93,75.57,6.43,1011.03,0.33
2022-01-21T16:00,25.97,60.86,0.0,12.49,76.29,4.29,1010.89,0.33
2022-01-21T17:00,24.59,68.43,0.0,12.93,81.86,2.14,1011.44,0.33
2022-01-21T18:00,22.66,79.0,0.0,12.39,92.57,3.14,1011.86,0.33
2022-01-21T19:00,21.5,85.0,0.0,11.29,100.14,2.71,1013.16,0.33
2022-01-21T20:00,20.54,91.29,0.0,9.16,112.57,1.57,1013.79,0.33
2022-01-21T21:00,20.0,94.29,0.0,7.67,129.14,0.71,1014.17,0.33
2022-01-21T22:00,19.69,96.0,0.0,8.2,130.14,0.0,1014.34,0.33
2022-01-21T23:00,19.43,96.71,0.0,6.99,129.57,0.0,1014.51,0.33
2022-01-22T00:00,19.31,97.14,0.0,6.39,136.29,0.0,1014.14,0.33
2022-01-22T01:00,18.99,97.71,0.0,5.26,152.86,0.0,1013.6,0.33
2022-01-22T02:00,18.17,98.71,0.0,5.29,164.0,0.0,1012.9,0.33
2022-01-22T03:00,19.01,98.14,0.0,2.14,213.0,0.14,1012.36,0.33
2022-01-22T04:00,18.86,98.71,0.0,1.14,278.0,0.0,1012.3,0.33
2022-01-22T05:00,18.53,99.57,0.0,2.11,273.14,0.0,1012.46,0.33
2022-01-22T06:00,18.03,99.71,0.0,3.59,267.71,0.0,1012.67,0.33
2022-01-22T07:00,19.24,97.57,0.0,1.99,209.71,0.86,1013.36,0.33
2022-01-22T08:00,20.74,89.71,0.0,3.71,138.43,0.0,1013.69,0.33
2022-01-22T09:00,22.56,80.43,0.0,4.3,94.14,0.0,1013.97,0.33
2022-01-22T10:00,24.17,71.29,0.0,4.66,82.0,0.0,1013.6,0.33
2022-01-22T11:00,25.47,66.0,0.0,4.1,97.0,0.0,1012.67,0.33
2022-01-22T12:00,26.64,61.0,0.0,5.31,114.0,0.0,1011.6,0.33
2022-01-22T13:00,27.57,56.14,0.0,5.74,109.86,0.0,1010.1,0.33
2022-01-22T14:00,28.17,52.71,0.0,5.24,101.86,0.0,1008.89,0.33
2022-01-22T15:00,28.37,50.57,0.0,5.94,104.14,0.0,1008.43,0.32
2022-01-22T16:00,27.46,56.57,0.0,10.77,112.29,1.0,1008.43,0.32
2022-01-22T17:00,24.99,73.43,0.0,13.83,111.29,1.43,1008.81,0.32
2022-01-22T18:00,22.94,82.14,0.0,12.93,108.0,2.43,1009.43,0.32
2022-01-22T19:00,21.87,87.71,0.0,12.23,100.14,1.0,1010.56,0.32
2022-01-22T20:00,21.19,92.29,0.0,11.07,102.14,0.71,1011.16,0.32
2022-01-22T21:00,20.76,95.0,0.0,7.9,106.29,0.0,1011.77,0.32
2022-01-22T22:00,20.47,96.71,0.0,5.74,96.29,0.0,1011.74,0.32
2022-01-22T23:00,20.37,97.0,0.0,5.17,89.71,0.0,1012.03,0.32
2022-01-23T00:00,20.39,96.57,0.0,5.53,97.14,0.0,1012.11,0.32
2022-01-23T01:00,19.96,97.71,0.0,4.59,87.0,0.0,1011.8,0.32
2022-01-23T02:00,20.04,97.71,0.0,2.6,167.29,0.0,1011.24,0.32
2022-01-23T03:00,19.67,98.86,0.0,1.9,208.29,0.0,1010.89,0.32
2022-01-23T04:00,19.56,99.57,0.0,2.37,138.57,0.0,1010.89,0.32
2022-01-23T05:00,19.14,99.43,0.0,2.03,200.29,0.0,1011.54,0.32
2022-01-23T06:00,19.57,99.0,0.0,2.54,183.57,0.57,1012.19,0.32
2022-01-23T07:00,20.14,98.14,0.0,3.33,199.71,0.43,1012.93,0.32
2022-01-23T08:00,21.63,90.71,0.0,2.27,183.14,0.0,1013.69,0.32
2022-01-23T09:00,23.86,77.71,0.0,3.29,122.0,0.0,1014.04,0.32
2022-01-23T10:00,25.43,71.14,0.0,2.24,97.0,0.0,1013.54,0.32
2022-01-23T11:00,26.91,65.14,0.0,2.46,66.29,0.0,1012.84,0.32
2022-01-23T12:00,28.19,60.57,0.0,2.74,189.29,2.29,1011.67,0.32
2022-01-23T13:00,28.99,56.71,0.0,3.83,195.86,6.43,1010.3,0.32
2022-01-23T14:00,29.29,54.86,0.0,5.04,90.0,9.43,1008.91,0.32
2022-01-23T15:00,29.11,55.0,0.0,6.56,111.71,9.14,1008.37,0.31
2022-01-23T16:00,28.53,57.57,0.0,8.0,125.0,9.14,1008.46,0.31
2022-01-23T17:00,26.93,67.43,0.0,8.33,115.29,8.86,1008.87,0.31
2022-01-23T18:00,24.93,77.71,0.0,9.61,111.71,8.43,1009.37,0.31
2022-01-23T19:00,23.59,85.0,0.0,10.31,108.29,2.86,1010.51,0.31
2022-01-23T20:00,22.79,87.57,0.0,7.67,99.14,2.71,1011.27,0.32
2022-01-23T21:00,22.03,90.71,0.0,4.56,102.14,2.86,1011.73,0.32
2022-01-23T22:00,21.53,93.14,0.0,3.71,95.71,4.14,1011.71,0.32
2022-01-23T23:00,21.1,94.43,0.0,3.34,178.86,0.43,1011.77,0.32
2022-01-24T00:00,20.53,97.86,0.0,3.31,174.57,0.0,1011.83,0.32
2022-01-24T01:00,20.14,98.71,0.0,3.34,165.86,0.0,1011.5,0.32
2022-01-24T02:00,20.06,99.14,0.0,3.04,171.43,0.0,1010.84,0.32
2022-01-24T03:00,20.0,99.57,0.0,3.03,188.86,0.0,1010.74,0.32
2022-01-24T04:00,20.04,99.43,0.0,2.74,196.43,0.14,1010.84,0.32
2022-01-24T05:00,20.24,98.57,0.0,2.34,193.29,0.71,1011.39,0.32
2022-01-24T06:00,20.61,98.43,0.0,1.74,209.43,0.71,1012.14,0.32
2022-01-24T07:00,21.66,93.57,0.0,1.44,192.57,2.71,1012.64,0.32
2022-01-24T08:00,23.07,86.0,0.0,1.99,152.71,0.86,1013.2,0.32
2022-01-24T09:00,24.74,77.43,0.0,1.09,244.29,1.0,1013.5,0.32
2022-01-24T10:00,26.19,71.14,0.0,1.54,270.86,0.0,1013.04,0.31
2022-01-24T11:00,27.69,63.71,0.0,2.2,110.71,0.43,1012.26,0.31
2022-01-24T12:00,28.76,58.29,0.0,2.54,104.14,4.29,1011.14,0.31
2022-01-24T13:00,29.49,54.86,0.0,2.61,61.29,9.0,1010.17,0.31
2022-01-24T14:00,29.87,53.43,0.0,4.04,72.86,10.0,1009.26,0.31
2022-01-24T15:00,29.77,53.57,0.0,7.63,88.86,9.29,1008.73,0.31
2022-01-24T16:00,28.49,60.86,0.03,14.06,98.86,13.29,1008.9,0.31
2022-01-24T17:00,26.0,75.29,0.01,15.2,93.43,38.43,1009.76,0.31
2022-01-24T18:00,24.7,81.43,0.0,12.99,94.57,24.43,1010.34,0.31
2022-01-24T19:00,23.81,84.86,0.0,8.93,94.57,11.0,1010.91,0.31
2022-01-24T20:00,23.11,90.57,0.0,8.7,103.86,13.14,1011.64,0.31
2022-01-24T21:00,22.5,94.14,0.0,6.89,105.86,7.57,1012.27,0.31
2022-01-24T22:00,22.14,96.29,0.0,5.96,105.29,4.71,1012.07,0.31
2022-01-24T23:00,22.03,97.14,0.0,6.53,107.71,4.14,1012.57,0.31
2022-01-25T00:00,21.66,97.86,0.0,5.43,109.86,2.14,1012.63,0.31
2022-01-25T01:00,21.19,99.29,0.0,4.67,105.86,3.57,1012.27,0.31
2022-01-25T02:00,21.21,99.0,0.0,4.04,111.0,0.86,1011.53,0.31
2022-01-25T03:00,21.14,99.14,0.0,2.69,222.14,0.71,1011.29,0.31
2022-01-25T04:00,21.26,98.29,0.0,3.3,112.0,0.14,1011.33,0.31
2022-01-25T05:00,21.3,98.14,0.03,3.37,113.57,1.14,1011.66,0.31
2022-01-25T06:00,21.51,96.57,0.06,3.11,77.29,0.29,1012.11,0.31
2022-01-25T07:00,22.14,94.43,0.06,4.84,68.71,0.0,1013.33,0.31
2022-01-25T08:00,23.54,85.43,0.13,8.57,69.14,0.14,1014.07,0.31
2022-01-25T09:00,24.91,78.57,0.19,9.23,71.57,7.71,1014.6,0.31
2022-01-25T10:00,26.13,73.71,0.2,11.19,84.71,20.0,1014.34,0.31
2022-01-25T11:00,26.86,70.29,0.06,13.61,84.14,9.86,1013.43,0.31
2022-01-25T12:00,26.71,71.71,0.11,13.76,88.86,18.86,1012.59,0.31
2022-01-25T13:00,27.47,67.29,0.0,14.17,87.43,22.14,1011.63,0.31
2022-01-25T14:00,27.61,66.0,0.07,15.7,80.57,33.29,1010.79,0.31
2022-01-25T15:00,27.34,65.86,0.04,16.2,80.71,28.71,1010.43,0.31
2022-01-25T16:00,26.19,70.0,0.07,16.17,80.43,23.86,1010.57,0.31
2022-01-25T17:00,25.19,74.71,0.0,15.46,81.43,16.71,1011.1,0.31
2022-01-25T18:00,23.8,81.29,0.03,12.67,84.86,6.71,1011.56,0.31
2022-01-25T19:00,22.86,87.0,0.03,9.67,89.43,6.29,1012.46,0.32
2022-01-25T20:00,22.29,91.71,0.03,8.1,102.43,6.71,1013.06,0.32
2022-01-25T21:00,21.79,94.43,0.03,7.8,115.43,5.57,1013.46,0.32
2022-01-25T22:00,21.47,96.71,0.03,6.57,115.14,0.86,1013.47,0.32
2022-01-25T23:00,21.4,97.14,0.03,5.91,113.14,0.0,1013.67,0.32
2022-01-26T00:00,21.09,97.71,0.03,4.41,122.29,0.0,1013.59,0.32
2022-01-26T01:00,20.93,98.43,0.03,3.71,144.14,0.0,1013.34,0.32
2022-01-26T02:00,20.84,98.0,0.06,4.2,145.57,0.0,1012.67,0.32
2022-01-26T03:00,20.76,98.57,0.03,3.99,156.0,0.0,1012.54,0.32
2022-01-26T04:00,20.54,98.71,0.0,3.76,157.71,0.0,1012.64,0.32
2022-01-26T05:00,20.77,97.57,0.0,2.74,169.0,0.0,1012.93,0.32
2022-01-26T06:00,20.97,97.0,0.0,3.3,158.57,0.0,1013.44,0.32
2022-01-26T07:00,21.21,95.86,0.03,3.76,152.71,0.0,1013.94,0.32
2022-01-26T08:00,23.06,84.43,0.03,6.27,61.14,0.0,1014.71,0.32
2022-01-26T09:00,24.86,74.0,0.07,10.26,61.14,0.0,1015.07,0.32
2022-01-26T10:00,25.91,68.43,0.11,11.63,60.0,5.86,1014.81,0.32
2022-01-26T11:00,27.23,62.86,0.27,11.86,58.43,19.29,1013.99,0.32
2022-01-26T12:00,28.07,58.57,0.26,12.13,65.29,19.14,1012.93,0.32
2022-01-26T13:00,28.59,55.71,0.1,12.47,68.71,22.14,1011.83,0.32
2022-01-26T14:00,28.57,54.86,0.06,12.73,72.57,18.29,1010.94,0.32
2022-01-26T15:00,27.93,57.57,0.13,14.7,76.29,26.43,1010.66,0.32
2022-01-26T16:00,26.69,66.14,0.01,15.23,77.43,14.86,1010.86,0.32
2022-01-26T17:00,25.56,71.0,0.0,14.66,81.57,4.71,1011.43,0.32
2022-01-26T18:00,23.99,79.57,0.0,13.96,101.29,4.29,1011.89,0.32
2022-01-26T19:00,22.74,87.14,0.0,12.87,103.71,3.57,1013.1,0.32
2022-01-26T20:00,22.19,90.57,0.0,11.09,105.14,1.43,1013.99,0.32
2022-01-26T21:00,21.7,93.14,0.03,7.8,104.43,0.57,1014.24,0.32
2022-01-26T22:00,21.34,95.0,0.03,5.71,117.14,0.0,1014.04,0.32
2022-01-26T23:00,20.74,96.71,0.0,4.49,119.43,0.0,1013.87,0.32
2022-01-27T00:00,20.4,97.29,0.0,4.7,115.86,0.0,1013.53,0.32
2022-01-27T01:00,20.04,98.0,0.0,4.67,115.0,0.0,1013.23,0.32
2022-01-27T02:00,19.91,98.0,0.0,3.9,147.29,0.0,1012.53,0.32
2022-01-27T03:00,19.87,99.29,0.0,4.73,146.43,0.0,1011.97,0.32
2022-01-27T04:00,20.14,97.29,0.0,6.44,142.86,0.0,1012.26,0.32
2022-01-27T05:00,20.49,95.29,0.0,6.51,140.57,0.0,1012.67,0.32
2022-01-27T06:00,20.31,95.86,0.0,4.13,155.43,0.0,1013.43,0.32
2022-01-27T07:00,20.71,94.43,0.0,5.7,181.86,0.0,1014.21,0.32
