ten_ho,ngay,gio,H_tl,H_dbt,H_c,Q_ve,Sigma_Qx,Q_xt,Q_xm,N_cxs,N_cxm
Sông Tranh 2,2022-01-11,04:00,174.59,175.0,140.0,146.76,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,05:00,174.58,175.0,140.0,175.37,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,06:00,174.58,175.0,140.0,175.37,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,07:00,174.57,175.0,140.0,175.23,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,08:00,174.57,175.0,140.0,175.23,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,09:00,174.55,175.0,140.0,146.89,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,10:00,174.55,175.0,140.0,146.89,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,11:00,174.58,175.0,140.0,152.85,67.58,5.7,61.88,0.0,0.0
Sông Tranh 2,2022-01-11,12:00,174.58,175.0,140.0,152.85,67.58,5.7,61.88,0.0,0.0
Sông Tranh 2,2022-01-11,13:00,174.63,175.0,140.0,147.78,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-11,14:00,174.63,175.0,140.0,147.78,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-11,15:00,174.62,175.0,140.0,127.8,156.28,5.7,150.58,0.0,0.0
Sông Tranh 2,2022-01-11,16:00,174.62,175.0,140.0,127.8,156.28,5.7,150.58,0.0,0.0
Sông Tranh 2,2022-01-11,17:00,174.59,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,18:00,174.59,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,19:00,174.56,175.0,140.0,118.56,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,20:00,174.56,175.0,140.0,118.56,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,21:00,174.54,175.0,140.0,146.75,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,22:00,174.54,175.0,140.0,146.75,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-11,23:00,174.51,175.0,140.0,118.56,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,00:00,174.51,175.0,140.0,118.56,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,01:00,174.49,175.0,140.0,146.75,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,02:00,174.49,175.0,140.0,146.75,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,03:00,174.47,175.0,140.0,146.89,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,04:00,174.47,175.0,140.0,146.89,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,05:00,174.45,175.0,140.0,146.89,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,06:00,174.45,175.0,140.0,146.89,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,07:00,174.44,175.0,140.0,175.22,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,08:00,174.44,175.0,140.0,175.22,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,09:00,174.43,175.0,140.0,161.34,189.68,5.7,183.98,0.0,0.0
Sông Tranh 2,2022-01-12,10:00,174.43,175.0,140.0,161.34,189.68,5.7,183.98,0.0,0.0
Sông Tranh 2,2022-01-12,11:00,174.48,175.0,140.0,147.78,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-12,12:00,174.48,175.0,140.0,147.78,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-12,13:00,174.52,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-12,14:00,174.52,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-12,15:00,174.56,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-12,16:00,174.56,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-12,17:00,174.54,175.0,140.0,118.7,175.65,5.7,169.95,0.0,0.0
Sông Tranh 2,2022-01-12,18:00,174.54,175.0,140.0,118.7,175.65,5.7,169.95,0.0,0.0
Sông Tranh 2,2022-01-12,19:00,174.51,175.0,140.0,118.56,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,20:00,174.51,175.0,140.0,118.56,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,21:00,174.48,175.0,140.0,118.48,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,22:00,174.48,175.0,140.0,118.48,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-12,23:00,174.46,175.0,140.0,146.89,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-13,00:00,174.46,175.0,140.0,146.89,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-13,01:00,174.44,175.0,140.0,141.8,198.75,5.7,193.05,0.0,0.0
Sông Tranh 2,2022-01-13,02:00,174.44,175.0,140.0,141.8,198.75,5.7,193.05,0.0,0.0
Sông Tranh 2,2022-01-13,03:00,174.49,175.0,140.0,147.78,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-13,04:00,174.49,175.0,140.0,147.78,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-13,05:00,174.47,175.0,140.0,110.59,167.4,5.7,161.7,0.0,0.0
Sông Tranh 2,2022-01-13,06:00,174.47,175.0,140.0,110.59,167.4,5.7,161.7,0.0,0.0
Sông Tranh 2,2022-01-13,07:00,174.43,175.0,140.0,90.08,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-13,08:00,174.43,175.0,140.0,90.08,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-13,09:00,174.42,175.0,140.0,136.45,164.93,5.7,159.23,0.0,0.0
Sông Tranh 2,2022-01-13,10:00,174.42,175.0,140.0,136.45,164.93,5.7,159.23,0.0,0.0
Sông Tranh 2,2022-01-13,11:00,174.47,175.0,140.0,147.78,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-13,12:00,174.47,175.0,140.0,147.78,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-13,13:00,174.51,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-13,14:00,174.51,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-13,15:00,174.55,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-13,16:00,174.55,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-13,17:00,174.53,175.0,140.0,120.49,177.3,5.7,171.6,0.0,0.0
Sông Tranh 2,2022-01-13,18:00,174.53,175.0,140.0,120.49,177.3,5.7,171.6,0.0,0.0
Sông Tranh 2,2022-01-13,19:00,174.5,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-13,20:00,174.5,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-13,21:00,174.47,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-13,22:00,174.47,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-13,23:00,174.47,175.0,140.0,115.42,115.43,5.7,109.73,0.0,0.0
Sông Tranh 2,2022-01-14,00:00,174.47,175.0,140.0,115.42,115.43,5.7,109.73,0.0,0.0
Sông Tranh 2,2022-01-14,01:00,174.51,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-14,02:00,174.51,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-14,03:00,174.55,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-14,04:00,174.55,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-14,05:00,174.55,175.0,140.0,132.5,132.75,5.7,127.05,0.0,0.0
Sông Tranh 2,2022-01-14,06:00,174.55,175.0,140.0,132.5,132.75,5.7,127.05,0.0,0.0
Sông Tranh 2,2022-01-14,07:00,174.52,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-14,08:00,174.52,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-14,09:00,174.49,175.0,140.0,117.59,202.88,5.7,197.18,0.0,0.0
Sông Tranh 2,2022-01-14,10:00,174.49,175.0,140.0,117.59,202.88,5.7,197.18,0.0,0.0
Sông Tranh 2,2022-01-14,11:00,174.53,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-14,12:00,174.53,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-14,13:00,174.57,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-14,14:00,174.57,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-14,15:00,174.6,175.0,140.0,95.93,10.65,5.7,4.95,0.0,0.0
Sông Tranh 2,2022-01-14,16:00,174.6,175.0,140.0,95.93,10.65,5.7,4.95,0.0,0.0
Sông Tranh 2,2022-01-14,17:00,174.56,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-14,18:00,174.56,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-14,19:00,174.53,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-14,20:00,174.53,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-14,21:00,174.5,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-14,22:00,174.5,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-14,23:00,174.53,175.0,140.0,128.92,43.65,5.7,37.95,0.0,0.0
Sông Tranh 2,2022-01-15,01:00,174.58,175.0,140.0,147.78,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-15,02:00,174.58,175.0,140.0,147.78,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-15,03:00,174.61,175.0,140.0,107.48,22.2,5.7,16.5,0.0,0.0
Sông Tranh 2,2022-01-15,04:00,174.61,175.0,140.0,107.48,22.2,5.7,16.5,0.0,0.0
Sông Tranh 2,2022-01-15,05:00,174.58,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-15,06:00,174.58,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-15,07:00,174.55,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-15,08:00,174.55,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-15,09:00,174.54,175.0,140.0,142.23,170.7,5.7,165.0,0.0,0.0
Sông Tranh 2,2022-01-15,10:00,174.54,175.0,140.0,142.23,170.7,5.7,165.0,0.0,0.0
Sông Tranh 2,2022-01-15,11:00,174.58,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-15,12:00,174.58,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-15,13:00,174.62,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-15,14:00,174.62,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-15,15:00,174.64,175.0,140.0,92.21,35.4,5.7,29.7,0.0,0.0
Sông Tranh 2,2022-01-15,16:00,174.64,175.0,140.0,92.21,35.4,5.7,29.7,0.0,0.0
Sông Tranh 2,2022-01-15,17:00,174.6,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-15,18:00,174.6,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-15,19:00,174.57,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-15,20:00,174.57,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-15,21:00,174.53,175.0,140.0,84.72,198.33,5.7,192.63,0.0,0.0
Sông Tranh 2,2022-01-15,22:00,174.53,175.0,140.0,84.72,198.33,5.7,192.63,0.0,0.0
Sông Tranh 2,2022-01-15,23:00,174.56,175.0,140.0,127.28,42.0,5.7,36.3,0.0,0.0
Sông Tranh 2,2022-01-16,00:00,174.56,175.0,140.0,127.28,42.0,5.7,36.3,0.0,0.0
Sông Tranh 2,2022-01-16,01:00,174.6,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-16,02:00,174.6,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-16,03:00,174.64,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-16,04:00,174.64,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-16,05:00,174.66,175.0,140.0,113.8,56.85,5.7,51.15,0.0,0.0
Sông Tranh 2,2022-01-16,06:00,174.66,175.0,140.0,113.8,56.85,5.7,51.15,0.0,0.0
Sông Tranh 2,2022-01-16,07:00,174.64,175.0,140.0,81.58,138.53,5.7,132.83,0.0,0.0
Sông Tranh 2,2022-01-16,08:00,174.64,175.0,140.0,81.58,138.53,5.7,132.83,0.0,0.0
Sông Tranh 2,2022-01-16,09:00,174.61,175.0,140.0,87.21,172.35,5.7,166.65,0.0,0.0
Sông Tranh 2,2022-01-16,10:00,174.61,175.0,140.0,87.21,172.35,5.7,166.65,0.0,0.0
Sông Tranh 2,2022-01-16,11:00,174.64,175.0,140.0,90.84,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-16,12:00,174.64,175.0,140.0,90.84,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-16,13:00,174.67,175.0,140.0,90.98,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-16,14:00,174.67,175.0,140.0,90.98,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-16,15:00,174.69,175.0,140.0,80.8,23.85,5.7,18.15,0.0,0.0
Sông Tranh 2,2022-01-16,16:00,174.69,175.0,140.0,80.8,23.85,5.7,18.15,0.0,0.0
Sông Tranh 2,2022-01-16,17:00,174.66,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-16,18:00,174.66,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-16,19:00,174.64,175.0,140.0,146.76,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-16,20:00,174.64,175.0,140.0,146.76,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-16,21:00,174.61,175.0,140.0,118.56,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-16,22:00,174.61,175.0,140.0,118.56,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-16,23:00,174.64,175.0,140.0,109.81,24.68,5.7,18.98,0.0,0.0
Sông Tranh 2,2022-01-17,00:00,174.64,175.0,140.0,109.81,24.68,5.7,18.98,0.0,0.0
Sông Tranh 2,2022-01-17,01:00,174.67,175.0,140.0,90.98,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-17,02:00,174.67,175.0,140.0,90.98,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-17,03:00,174.7,175.0,140.0,90.98,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-17,04:00,174.7,175.0,140.0,90.98,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-17,05:00,174.69,175.0,140.0,92.04,120.38,5.7,114.68,0.0,0.0
Sông Tranh 2,2022-01-17,06:00,174.69,175.0,140.0,92.04,120.38,5.7,114.68,0.0,0.0
Sông Tranh 2,2022-01-17,07:00,174.65,175.0,140.0,89.95,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-17,08:00,174.65,175.0,140.0,89.95,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-17,09:00,174.63,175.0,140.0,104.0,160.8,5.7,155.1,0.0,0.0
Sông Tranh 2,2022-01-17,10:00,174.63,175.0,140.0,104.0,160.8,5.7,155.1,0.0,0.0
Sông Tranh 2,2022-01-17,11:00,174.67,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-17,12:00,174.67,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-17,13:00,174.71,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-17,14:00,174.71,175.0,140.0,119.45,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-17,15:00,174.75,175.0,140.0,119.32,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-17,16:00,174.75,175.0,140.0,119.32,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-17,17:00,174.73,175.0,140.0,102.35,159.15,5.7,153.45,0.0,0.0
Sông Tranh 2,2022-01-17,18:00,174.73,175.0,140.0,102.35,159.15,5.7,153.45,0.0,0.0
Sông Tranh 2,2022-01-17,19:00,174.69,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-17,20:00,174.69,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-17,21:00,174.66,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-17,22:00,174.66,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-17,23:00,174.69,175.0,140.0,123.16,37.88,5.7,32.18,0.0,0.0
Sông Tranh 2,2022-01-18,00:00,174.69,175.0,140.0,123.16,37.88,5.7,32.18,0.0,0.0
Sông Tranh 2,2022-01-18,01:00,174.73,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-18,02:00,174.73,175.0,140.0,119.31,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-18,03:00,174.76,175.0,140.0,90.98,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-18,04:00,174.76,175.0,140.0,90.98,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-18,05:00,174.76,175.0,140.0,98.93,98.93,5.7,93.23,0.0,0.0
Sông Tranh 2,2022-01-18,06:00,174.76,175.0,140.0,98.93,98.93,5.7,93.23,0.0,0.0
Sông Tranh 2,2022-01-18,07:00,174.73,175.0,140.0,118.43,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-18,08:00,174.73,175.0,140.0,118.43,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-18,09:00,174.7,175.0,140.0,118.43,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-18,10:00,174.7,175.0,140.0,118.43,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-18,11:00,174.75,175.0,140.0,149.44,7.35,5.7,1.65,0.0,0.0
Sông Tranh 2,2022-01-18,12:00,174.75,175.0,140.0,149.44,7.35,5.7,1.65,0.0,0.0
Sông Tranh 2,2022-01-18,13:00,174.79,175.0,140.0,119.46,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-18,14:00,174.79,175.0,140.0,119.46,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-18,15:00,174.81,175.0,140.0,93.86,37.05,5.7,31.35,0.0,0.0
Sông Tranh 2,2022-01-18,16:00,174.81,175.0,140.0,93.86,37.05,5.7,31.35,0.0,0.0
Sông Tranh 2,2022-01-18,17:00,174.77,175.0,140.0,89.96,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-18,18:00,174.77,175.0,140.0,89.96,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-18,19:00,174.74,175.0,140.0,118.57,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-18,20:00,174.74,175.0,140.0,118.57,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-18,21:00,174.71,175.0,140.0,118.43,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-18,22:00,174.71,175.0,140.0,118.43,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-18,23:00,174.74,175.0,140.0,114.08,28.8,5.7,23.1,0.0,0.0
Sông Tranh 2,2022-01-19,00:00,174.74,175.0,140.0,114.08,28.8,5.7,23.1,0.0,0.0
Sông Tranh 2,2022-01-19,01:00,174.78,175.0,140.0,119.32,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-19,02:00,174.78,175.0,140.0,119.32,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-19,03:00,174.82,175.0,140.0,119.32,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-19,04:00,174.82,175.0,140.0,119.32,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-19,05:00,174.84,175.0,140.0,108.85,51.9,5.7,46.2,0.0,0.0
Sông Tranh 2,2022-01-19,06:00,174.84,175.0,140.0,108.85,51.9,5.7,46.2,0.0,0.0
Sông Tranh 2,2022-01-19,07:00,174.81,175.0,140.0,118.43,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-19,08:00,174.81,175.0,140.0,118.43,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-19,09:00,174.77,175.0,140.0,89.96,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-19,10:00,174.77,175.0,140.0,89.96,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-19,11:00,174.8,175.0,140.0,142.13,56.85,5.7,51.15,0.0,0.0
Sông Tranh 2,2022-01-19,12:00,174.8,175.0,140.0,142.13,56.85,5.7,51.15,0.0,0.0
Sông Tranh 2,2022-01-19,13:00,174.85,175.0,140.0,147.49,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-19,14:00,174.85,175.0,140.0,147.49,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-19,15:00,174.85,175.0,140.0,113.88,113.88,5.7,108.18,0.0,0.0
Sông Tranh 2,2022-01-19,16:00,174.85,175.0,140.0,113.88,113.88,5.7,108.18,0.0,0.0
Sông Tranh 2,2022-01-19,17:00,174.81,175.0,140.0,90.1,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-19,18:00,174.81,175.0,140.0,90.1,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-19,19:00,174.79,175.0,140.0,146.9,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-19,20:00,174.79,175.0,140.0,146.9,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-19,21:00,174.77,175.0,140.0,146.76,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-19,22:00,174.77,175.0,140.0,146.76,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-19,23:00,174.77,175.0,140.0,119.56,119.55,5.7,113.85,0.0,0.0
Sông Tranh 2,2022-01-20,00:00,174.77,175.0,140.0,119.56,119.55,5.7,113.85,0.0,0.0
Sông Tranh 2,2022-01-20,01:00,174.82,175.0,140.0,147.79,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-20,02:00,174.82,175.0,140.0,147.79,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-01-20,03:00,174.8,175.0,140.0,100.7,157.5,5.7,151.8,0.0,0.0
Sông Tranh 2,2022-01-20,04:00,174.8,175.0,140.0,100.7,157.5,5.7,151.8,0.0,0.0
Sông Tranh 2,2022-01-20,05:00,174.78,175.0,140.0,146.9,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,06:00,174.78,175.0,140.0,146.9,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,07:00,174.76,175.0,140.0,146.9,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,08:00,174.76,175.0,140.0,146.9,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,09:00,174.74,175.0,140.0,146.9,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,10:00,174.74,175.0,140.0,146.9,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,11:00,174.74,175.0,140.0,150.9,150.98,5.7,145.28,0.0,0.0
Sông Tranh 2,2022-01-20,12:00,174.74,175.0,140.0,150.9,150.98,5.7,145.28,0.0,0.0
Sông Tranh 2,2022-01-20,13:00,174.77,175.0,140.0,117.24,32.1,5.7,26.4,0.0,0.0
Sông Tranh 2,2022-01-20,14:00,174.77,175.0,140.0,117.24,32.1,5.7,26.4,0.0,0.0
Sông Tranh 2,2022-01-20,15:00,174.73,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,16:00,174.73,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,17:00,174.69,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,18:00,174.69,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,19:00,174.65,175.0,140.0,89.95,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,20:00,174.65,175.0,140.0,89.95,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,21:00,174.61,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,22:00,174.61,175.0,140.0,90.09,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-20,23:00,174.58,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-21,00:00,174.58,175.0,140.0,118.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-21,01:00,174.61,175.0,140.0,127.28,42.0,5.7,36.3,0.0,0.0
Sông Tranh 2,2022-01-21,02:00,174.61,175.0,140.0,127.28,42.0,5.7,36.3,0.0,0.0
Sông Tranh 2,2022-01-21,03:00,174.62,175.0,140.0,133.03,104.7,5.7,99.0,0.0,0.0
Sông Tranh 2,2022-01-21,04:00,174.62,175.0,140.0,133.03,104.7,5.7,99.0,0.0,0.0
Sông Tranh 2,2022-01-21,05:00,174.61,175.0,140.0,117.62,109.95,5.7,104.25,0.0,0.0
Sông Tranh 2,2022-01-21,06:00,174.61,175.0,140.0,117.62,109.95,5.7,104.25,0.0,0.0
Sông Tranh 2,2022-01-21,07:00,174.58,175.0,140.0,115.42,203.7,5.7,198.0,0.0,0.0
Sông Tranh 2,2022-01-21,08:00,174.58,175.0,140.0,115.42,203.7,5.7,198.0,0.0,0.0
